house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
3 BHK Apartment,"1,270 sq ft",Adajan,Surat,21.19476128,72.78623962,23000,INR,3,Posted 22 days ago,"A 3 bhk property is available for rent in Adajan, Surat. It has an area of 1270 sqft . The property is available at a monthly rental of Rs. 23,000 . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. ",No Deposit,Furnished
2 BHK Apartment,"1,600 sq ft",Rander,Surat,21.21026993,72.79777527,18000,INR,3,Posted 8 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Rander. It has a built-up area of 1600 sqft and is available for rent at Rs. 18,000 per month . It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,173 sq ft",Palanpur,Surat,21.21080589,72.76847076,16000,INR,2,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Ambica Developers Surat Arihant Heights, one of the most prestigious projects of Palanpur. It has area of 1173 sqft and is available at a rent of Rs. 16,000. It is a semi-furnished property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,080 sq ft",Palanpur,Surat,21.20850945,72.77397156,11000,INR,2,Posted 2 days ago,It’s a 2 bhk multistorey apartment situated in Palanpur. The house is unfurnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Kindly call us for details.,No Deposit,Unfurnished
2 BHK Apartment,"1,100 sq ft",Pal,Surat,21.18495941,72.7760849,18500,INR,2,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in Pal, Surat. It has an area of 1100 sqft with a carpet area of 700 sqft . The property is available at a monthly rental of Rs. 18,500 . It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 gas connection. It also has 1 ac and 1 bed. It is a 6 year old ready-to-move-in property. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment,810 sq ft,Adajan,Surat,21.20195389,72.76281738,14500,INR,2,Posted 11 days ago,"It has an area of 810 sqft . The property is available at a monthly rental of Rs. 14,500 . The house is unfurnished. It is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Unfurnished
1 BHK Independent House,750 sq ft,Palanpur Patia,Surat,21.20782852,72.79198456,7000,INR,1,Posted 18 days ago,"It has an area of 750 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 7,000 . It is an unfurnished property. It is facing east direction. It is a 7 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,215 sq ft",Althan,Surat,21.14356422,72.80649567,17000,INR,2,Posted 16 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Happy Home Group Surat Nest View. It has an area of 1215 sqft . The property is available at a monthly rental of Rs. 17,000 . It is an unfurnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,250 sq ft",Athwa,Surat,21.16769218,72.81584167,17000,INR,2,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Athwa. It has an area of 1250 sqft . The property is available at a monthly rental of Rs. 17,000 . It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,056 sq ft",Pal,Surat,21.18495941,72.7760849,13500,INR,2,Posted 18 days ago,The house is unfurnished. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Please contact us for more details.,No Deposit,Unfurnished
