house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
3 BHK Apartment,"1,800 sq ft",Koramangala,Bangalore,12.9325552,77.63528442,100000,INR,3,Posted 3 days ago,Well designed 3 bhk multistorey apartment is available at a prime location in DNR Group Spring Leaf. It has a built-up area of 1800 sqft and is available for rent at Rs. 1.00 lac per month . The house is semi-furnished. It is a ready-to-move-in property. Kindly call us for details.,No Deposit,Semi-Furnished
3 BHK Apartment,"1,800 sq ft",Bellandur,Bangalore,12.92138386,77.66522217,85000,INR,3,Posted 2 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Sobha Limited Garnet, Bellandur, Bangalore. It has area of 1800 sqft and is available at a rent of Rs. 85,000. It is a semi-furnished property. It is a 16 year old ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,195 sq ft",Marathahalli,Bangalore,12.93698215,77.7067337,53000,INR,2,Posted 2 days ago,"Itâs a 2 bhk multistorey apartment situated in Buildwell Projects Heights, Marathahalli. It has an area of 1195 sqft . The property is available at a monthly rental of Rs. 53,000 . It is a furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ",No Deposit,Furnished
4 BHK Apartment,"3,600 sq ft",Kodihalli on Old Airport Road,Bangalore,12.96045589,77.64996338,300000,INR,5,Posted 3 days ago,"It has area of 3600 sqft and is available at a rent of Rs. 3.00 lac. The house is semi-furnished. It is a 4 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
4 BHK Apartment,"4,290 sq ft",Palace Guttahalli,Bangalore,12.99642086,77.57676697,250000,INR,4,Posted 4 days ago,"A spacious 4 bhk multistorey apartment is available for rental in Palace Guttahalli, Bangalore. It has an area of 4290 sqft . The property is available at a monthly rental of Rs. 2.50 lac . The house is semi-furnished. It is west facing property. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,836 sq ft",Jakkur,Bangalore,13.06825733,77.6053772,65000,INR,3,Posted 3 days ago,"A 3 bhk property is available for rental in Sobha Limited HRC Pristine, Jakkur, Bangalore. It has area of 1836 sqft and is available at a rent of Rs. 65,000. The house is semi-furnished. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,350 sq ft",Thanisandra,Bangalore,13.06327343,77.62731171,45000,INR,3,Posted 2 days ago,Well designed 3 bhk multistorey apartment is available at a prime location in Al Zassz Zassz Bliss. The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details.,No Deposit,Semi-Furnished
2 BHK Apartment,"1,200 sq ft",Kannur on Thanisandra Main Road,Bangalore,13.08599186,77.63472748,37000,INR,2,Posted 2 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Orchid Piccadilly, Kannur on Thanisandra Main Road, Bangalore. It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,990 sq ft,Thanisandra,Bangalore,13.06126213,77.6235199,40000,INR,2,Posted 2 days ago,"Itâs a 2 bhk multistorey apartment situated in Assetz Property Group HERE & NOW, Thanisandra, Bangalore. It has area of 990 sqft and is available at a rent of Rs. 40,000. The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,080 sq ft",Thanisandra,Bangalore,13.06210232,77.62240601,35000,INR,2,Posted 2 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Arvind Smartspaces Sporcia, one of the most prestigious projects of Thanisandra. It has area of 1080 sqft and is available at a rent of Rs. 35,000. The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,600 sq ft",Hosa Road,Bangalore,12.87919235,77.67018127,54000,INR,3,Posted 4 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Mahaveer Group Ranches. It has a built-up area of 1600 sqft and is available for rent at Rs. 54,000 per month . It is a semi-furnished property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,846 sq ft",Sivanchetti Gardens,Bangalore,12.97836971,77.61625671,50001,INR,4,Posted 4 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Sivanchetti Gardens. It has a built-up area of 1846 sqft and is available for rent at Rs. 50,001 per month . It is a semi-furnished property. It is east facing property. It is a 8 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,000 sq ft",KPC Layout,Bangalore,12.90998936,77.67871094,43000,INR,2,Posted 4 days ago,"It has a built-up area of 1000 sqft and is available for rent at Rs. 43,000 per month . Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 ac and 1 bed. It is east facing property. It is a 6 year old ready-to-move-in property. The society is well connected by different modes of transportation. ",No Deposit,Furnished
2 BHK Apartment,"1,300 sq ft",Gottigere,Bangalore,12.86561203,77.58889008,30000,INR,2,Posted 4 days ago,"The house is furnished. It has 1 tv, 1 refrigerator, 1 sofa and 1 sofa. It also has 1 washing machine, 1 microwave, 1 dining table and 1 bed. It is west facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ",No Deposit,Furnished
2 BHK Apartment,"1,365 sq ft",Hosa Road,Bangalore,12.86792755,77.66124725,42000,INR,2,Posted 4 days ago,"Itâs a 2 bhk multistorey apartment situated in Sobha Limited Silicon Oasis, Hosa Road. The house is semi-furnished. It is east facing property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,916 sq ft,Harlur,Bangalore,12.90063095,77.6654129,55000,INR,2,Posted 4 days ago,It is a semi-furnished property. Its main door is facing east direction. It is a 7 year old ready-to-move-in property. It is well connected to the city areas. Please contact for more details.,No Deposit,Semi-Furnished
2 BHK Apartment,"1,352 sq ft",JP Nagar Phase 8,Bangalore,12.86002731,77.5752182,30000,INR,2,Posted 4 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Arya Realtors Hamsa. The house is semi-furnished. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,600 sq ft",Kudlu Gate,Bangalore,12.88931656,77.6403656,65000,INR,2,Posted 4 days ago,"It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 ac and 1 bed. Its main door is facing west direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Furnished
3 BHK Apartment,"1,600 sq ft",Sarjapur Road Post Railway Crossing,Bangalore,12.8803072,77.7585907,37000,INR,3,Posted 4 days ago,"Itâs a 3 bhk multistorey apartment situated in Srinivasa Constructions Srinis Viviana, Sarjapur Road Post Railway Crossing, Bangalore. It has area of 1600 sqft and is available at a rent of Rs. 37,000. It is a semi-furnished property. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,420 sq ft",Talaghattapura,Bangalore,12.86461067,77.5212326,27000,INR,2,Posted 4 days ago,"It has a built-up area of 1420 sqft and is available for rent at Rs. 27,000 per month . It is a semi-furnished property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,200 sq ft",Kudlu Gate,Bangalore,12.88931656,77.6403656,50000,INR,2,Posted 3 days ago,"Itâs a 2 bhk multistorey apartment situated in Kudlu Gate, Bangalore. It has area of 1200 sqft and is available at a rent of Rs. 50,000. The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. "," 2,00,000",Semi-Furnished
1 BHK Independent Floor,750 sq ft,HSR Layout,Bangalore,12.91267967,77.64730072,32000,INR,1,Posted 3 days ago,"This spacious 1 bhk builder floor is available for rental and is located in the heart of HSR Layout. It has area of 750 sqft and is available at a rent of Rs. 32,000. The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. "," 1,00,000",Semi-Furnished
2 BHK Independent Floor,"1,200 sq ft",HSR Layout,Bangalore,12.91267967,77.64730072,45000,INR,2,Posted 3 days ago,"A spacious 2 bhk builder floor is available for rental in HSR Layout, Bangalore. It has area of 1200 sqft and is available at a rent of Rs. 45,000. It is a furnished property. The site is in close proximity to various civic utilities. Contact us for more details. "," 2,00,000",Furnished
2 BHK Independent Floor,"1,250 sq ft",HSR Layout,Bangalore,12.90767574,77.64868164,45000,INR,2,Posted 3 days ago,"Well designed 2 bhk builder floor is available at a prime location in HSR Layout. It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 2,50,000",Semi-Furnished
4 BHK Apartment,"1,800 sq ft",Kudlu Gate,Bangalore,12.88931656,77.6403656,82000,INR,4,Posted 3 days ago,"This spacious 4 bhk multistorey apartment is available for rental and is located in the heart of Kudlu Gate. It has an area of 1800 sqft with a carpet area of 1750 sqft . The property is available at a monthly rental of Rs. 82,000 . It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. "," 3,00,000",Semi-Furnished
1 BHK Independent Floor,750 sq ft,HSR Layout,Bangalore,12.91267967,77.64730072,28000,INR,1,Posted 3 days ago,"It has area of 750 sqft and is available at a rent of Rs. 28,000. The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. "," 1,00,000",Semi-Furnished
1 BHK Independent Floor,750 sq ft,HSR Layout,Bangalore,12.91267967,77.64730072,28000,INR,1,Posted 3 days ago,"A 1 bhk property is available for rent in HSR Layout, Bangalore. It has a built-up area of 750 sqft and is available for rent at Rs. 28,000 per month . This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Please contact for more details. "," 1,00,000",Semi-Furnished
2 BHK Independent Floor,"1,200 sq ft",HSR Layout,Bangalore,12.90499878,77.64080811,47000,INR,2,Posted 3 days ago,"Itâs a 2 bhk builder floor situated in HSR Layout. It has area of 1200 sqft and is available at a rent of Rs. 47,000. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. "," 2,50,000",Semi-Furnished
2 BHK Apartment,"1,097 sq ft",Varthur,Bangalore,12.9336834,77.74397278,38000,INR,2,Posted 4 days ago,"A 2 bhk property is available for rental in Brigade Group Eden At Brigade Cornerstone Utopia, Varthur, Bangalore. It is north facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,097 sq ft",Varthur,Bangalore,12.9336834,77.74397278,36000,INR,2,Posted 4 days ago,"It has a built-up area of 1097 sqft and is available for rent at Rs. 36,000 per month . Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,242 sq ft",Varthur,Bangalore,12.9336834,77.74397278,40000,INR,2,Posted 4 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Brigade Group Serene At Brigade Cornerstone Utopia. It has an area of 1242 sqft with a carpet area of 789 sqft . The property is available at a monthly rental of Rs. 40,000 . The house is semi-furnished. It is made in way to provide a comfortable living for the residents. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,782 sq ft,Varthur,Bangalore,12.9336834,77.74397278,30000,INR,1,Posted 4 days ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Brigade Group Eden At Brigade Cornerstone Utopia. It has an area of 782 sqft with a carpet area of 435 sqft . The property is available at a monthly rental of Rs. 30,000 . The house is semi-furnished. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,645 sq ft",Varthur,Bangalore,12.9336834,77.74397278,50000,INR,3,Posted 4 days ago,"A 3 bhk property is available for rental in Brigade Group Serene At Brigade Cornerstone Utopia, Varthur, Bangalore. It has an area of 1645 sqft with a carpet area of 1034 sqft . The property is available at a monthly rental of Rs. 50,000 . It is a semi-furnished property. It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,655 sq ft",Varthur,Bangalore,12.93007565,77.74008179,52000,INR,3,Posted 4 days ago,"Itâs a 3 bhk multistorey apartment situated in Prestige Group Lakeside Habitat, Varthur, Bangalore. It has a built-up area of 1655 sqft and is available for rent at Rs. 52,000 per month . The house is semi-furnished. Its main door is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,216 sq ft",Varthur,Bangalore,12.93007565,77.74008179,40000,INR,2,Posted 4 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Prestige Group Lakeside Habitat, Varthur, Bangalore. It has a built-up area of 1216 sqft and is available for rent at Rs. 40,000 per month . It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,242 sq ft",Varthur,Bangalore,12.9336834,77.74397278,40000,INR,2,Posted 4 days ago,"A 2 bhk property is available for rental in Brigade Group Serene At Brigade Cornerstone Utopia, Varthur, Bangalore. It has an area of 1242 sqft with a carpet area of 789 sqft . The property is available at a monthly rental of Rs. 40,000 . The house is semi-furnished. It is a ready-to-move-in property. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,195 sq ft",Gunjur,Bangalore,12.92084217,77.73345947,40000,INR,2,Posted 4 days ago,"Itâs a 2 bhk multistorey apartment situated in Candeur Constructions Signature, Gunjur. It has an area of 1195 sqft . The property is available at a monthly rental of Rs. 40,000 . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,097 sq ft",Varthur,Bangalore,12.9336834,77.74397278,41000,INR,2,Posted 4 days ago,"Itâs a 2 bhk multistorey apartment situated in Brigade Group Eden At Brigade Cornerstone Utopia, Varthur. It has a built-up area of 1097 sqft and is available for rent at Rs. 41,000 per month . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,595 sq ft",Varthur,Bangalore,12.93406105,77.74156952,50000,INR,3,Posted 4 days ago,"Itâs a 3 bhk multistorey apartment situated in Myhna Properties Maple, Varthur. It has an area of 1595 sqft . The property is available at a monthly rental of Rs. 50,000 . This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,242 sq ft",Varthur,Bangalore,12.9336834,77.74397278,40000,INR,2,Posted 4 days ago,"Itâs a 2 bhk multistorey apartment situated in Brigade Group Serene At Brigade Cornerstone Utopia, Varthur, Bangalore. It has an area of 1242 sqft with a carpet area of 789 sqft . The property is available at a monthly rental of Rs. 40,000 . It is a semi-furnished property. It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,242 sq ft",Varthur,Bangalore,12.9336834,77.74397278,45000,INR,2,Posted 4 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Brigade Group Serene At Brigade Cornerstone Utopia. It has area of 1242 sqft and is available at a rent of Rs. 45,000. The house is semi-furnished. It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,645 sq ft",Varthur,Bangalore,12.9336834,77.74397278,50000,INR,3,Posted 4 days ago,"Itâs a 3 bhk multistorey apartment situated in Brigade Group Serene At Brigade Cornerstone Utopia, Varthur, Bangalore. It has area of 1645 sqft and is available at a rent of Rs. 50,000. It is a semi-furnished property. It is facing east direction. It is a ready-to-move-in property. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,216 sq ft",Varthur,Bangalore,12.93007565,77.74008179,40000,INR,2,Posted 4 days ago,"Itâs a 2 bhk multistorey apartment situated in Prestige Group Lakeside Habitat, Varthur. The house is semi-furnished. It is east facing property. It is a 4 year old ready-to-move-in property. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,097 sq ft",Varthur,Bangalore,12.9336834,77.74397278,38000,INR,2,Posted 4 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Brigade Group Eden At Brigade Cornerstone Utopia, one of the most prestigious projects of Varthur. It has an area of 1097 sqft with a carpet area of 634 sqft . The property is available at a monthly rental of Rs. 38,000 . It is a semi-furnished property. It is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,547 sq ft,Varthur,Bangalore,12.9336834,77.74397278,25000,INR,1,Posted 4 days ago,"Itâs a 1 rk multistorey apartment situated in Brigade Group Eden At Brigade Cornerstone Utopia, Varthur. Its main door is facing east direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,134 sq ft",Varthur,Bangalore,12.93007565,77.74008179,65000,INR,3,Posted 4 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Prestige Group Lakeside Habitat, Varthur, Bangalore. It has an area of 2134 sqft . The property is available at a monthly rental of Rs. 65,000 . It is a semi-furnished property. It is facing east direction. It is a 4 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,645 sq ft",Varthur,Bangalore,12.9336834,77.74397278,53000,INR,3,Posted 4 days ago,"It has area of 1645 sqft and is available at a rent of Rs. 53,000. Its main door is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,195 sq ft",Gunjur,Bangalore,12.92084217,77.73345947,40000,INR,2,Posted 4 days ago,"Itâs a 2 bhk multistorey apartment situated in Candeur Constructions Signature, Gunjur. It has an area of 1195 sqft . The property is available at a monthly rental of Rs. 40,000 . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,097 sq ft",Varthur,Bangalore,12.9336834,77.74397278,41000,INR,2,Posted 4 days ago,"Itâs a 2 bhk multistorey apartment situated in Brigade Group Eden At Brigade Cornerstone Utopia, Varthur. It has a built-up area of 1097 sqft and is available for rent at Rs. 41,000 per month . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,595 sq ft",Varthur,Bangalore,12.93406105,77.74156952,50000,INR,3,Posted 4 days ago,"Itâs a 3 bhk multistorey apartment situated in Myhna Properties Maple, Varthur. It has an area of 1595 sqft . The property is available at a monthly rental of Rs. 50,000 . This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,242 sq ft",Varthur,Bangalore,12.9336834,77.74397278,40000,INR,2,Posted 4 days ago,"Itâs a 2 bhk multistorey apartment situated in Brigade Group Serene At Brigade Cornerstone Utopia, Varthur, Bangalore. It has an area of 1242 sqft with a carpet area of 789 sqft . The property is available at a monthly rental of Rs. 40,000 . It is a semi-furnished property. It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,097 sq ft",Varthur,Bangalore,12.9336834,77.74397278,36000,INR,2,Posted 4 days ago,"It has a built-up area of 1097 sqft and is available for rent at Rs. 36,000 per month . Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,242 sq ft",Varthur,Bangalore,12.9336834,77.74397278,40000,INR,2,Posted 4 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Brigade Group Serene At Brigade Cornerstone Utopia. It has an area of 1242 sqft with a carpet area of 789 sqft . The property is available at a monthly rental of Rs. 40,000 . The house is semi-furnished. It is made in way to provide a comfortable living for the residents. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,097 sq ft",Varthur,Bangalore,12.9336834,77.74397278,38000,INR,2,Posted 4 days ago,"A 2 bhk property is available for rental in Brigade Group Eden At Brigade Cornerstone Utopia, Varthur, Bangalore. It is north facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,195 sq ft",Varthur,Bangalore,12.93406105,77.74156952,37000,INR,2,Posted 4 days ago,"A 2 bhk property is available for rental in Myhna Properties Maple, Varthur, Bangalore. It has area of 1195 sqft and is available at a rent of Rs. 37,000. The house is semi-furnished. Its main door is facing east direction. It is a 2 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,595 sq ft",Gunjur,Bangalore,12.92084217,77.73345947,50000,INR,3,Posted 4 days ago,"It has area of 1595 sqft and is available at a rent of Rs. 50,000. It is a semi-furnished property. It is east facing property. It is a ready-to-move-in property. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,242 sq ft",Varthur,Bangalore,12.9336834,77.74397278,41000,INR,2,Posted 4 days ago,"Itâs a 2 bhk multistorey apartment situated in Brigade Group Serene At Brigade Cornerstone Utopia, Varthur. It is a semi-furnished property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,005 sq ft",Varthur,Bangalore,12.93951702,77.73066711,42000,INR,2,Posted 4 days ago,"It has a built-up area of 1005 sqft and is available for rent at Rs. 42,000 per month . The house is semi-furnished. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,"1,600 sq ft",HSR Layout,Bangalore,12.91600418,77.64267731,80000,INR,3,Posted 2 days ago,"Itâs a 3 bhk builder floor situated in HSR Layout. It has area of 1600 sqft and is available at a rent of Rs. 80,000. The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,700 sq ft,Ejipura,Bangalore,12.94169998,77.628479,36000,INR,2,Posted 2 days ago,"Itâs a 2 bhk builder floor situated in Ejipura, Bangalore. It has a built-up area of 700 sqft and is available for rent at Rs. 36,000 per month . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Furnished
3 BHK Independent Floor,"1,200 sq ft",HSR Layout,Bangalore,12.91427135,77.63058472,50000,INR,3,Posted 2 days ago,"Well designed 3 bhk builder floor is available at a prime location in HSR Layout. It has an area of 1200 sqft with a carpet area of 1150 sqft . The property is available at a monthly rental of Rs. 50,000 . The house is semi-furnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,200 sq ft",HSR Layout,Bangalore,12.90238476,77.64477539,36000,INR,2,Posted 2 days ago,"Itâs a 2 bhk builder floor situated in HSR Layout, Bangalore. It has a built-up area of 1200 sqft and is available for rent at Rs. 36,000 per month . It is a semi-furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,"2,800 sq ft",HSR Layout,Bangalore,12.91427135,77.63058472,70000,INR,3,Posted 2 days ago,"Itâs a 3 bhk builder floor situated in HSR Layout, Bangalore. It has an area of 2800 sqft with a carpet area of 2600 sqft . The property is available at a monthly rental of Rs. 70,000 . The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,200 sq ft,Koramangala,Bangalore,12.94172955,77.61842346,20000,INR,1,Posted 2 days ago,"Well designed 1 rk builder floor is available at a prime location in Koramangala. The house is furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. ",No Deposit,Furnished
