house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment,950 sq ft,Thane West,Mumbai,19.24145508,72.96970367,38000,INR,2,Posted 3 days ago,"A 2 bhk property is available for rental in Neelkanth Group Greens, Thane West, Mumbai. It has a built-up area of 950 sqft and is available for rent at Rs. 38,000 per month . It is a semi-furnished property. It is a 10 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. "," 1,50,000",Semi-Furnished
2 BHK Apartment,890 sq ft,Thane West,Mumbai,19.22832489,72.97186279,45000,INR,2,Posted 3 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Hiranandani Developers Meadows, one of the most prestigious projects of Thane West. It has area of 890 sqft and is available at a rent of Rs. 45,000. It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ","90,000",Semi-Furnished
1 BHK Apartment,610 sq ft,Thane West,Mumbai,19.23253441,72.97611237,24000,INR,1,Posted 3 days ago,"A 1 bhk property is available for rental in Godrej Properties Edenwoods, Thane West, Mumbai. It has area of 610 sqft and is available at a rent of Rs. 24,000. It is a furnished property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. "," 1,00,000",Furnished
3 BHK Apartment,"1,650 sq ft",Seawoods,Mumbai,19.01768494,73.01320648,85000,INR,3,Posted 3 days ago,"Itâs a 3 bhk multistorey apartment situated in Platinum Lifespaces Crescenzo, Seawoods. It has a built-up area of 1650 sqft and is available for rent at Rs. 85,000 per month . It is a semi-furnished property. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. "," 4,00,000",Semi-Furnished
3 BHK Apartment,"1,120 sq ft",Thane West,Mumbai,19.24108505,72.96918488,45000,INR,2,Posted 3 days ago,"Itâs a 3 bhk multistorey apartment situated in T Bhimjyani Neelkanth Woods Olivia, Thane West, Mumbai. It has a built-up area of 1120 sqft and is available for rent at Rs. 45,000 per month . It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact for more details. "," 1,50,000",Semi-Furnished
2 BHK Apartment,950 sq ft,Thane West,Mumbai,19.23310471,72.97503662,30000,INR,2,Posted 3 days ago,"Itâs a 2 bhk multistorey apartment situated in Swaraj Homes Nirlac Solitaire Society, Thane West. It has area of 950 sqft and is available at a rent of Rs. 30,000. The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. Please contact us for more details. "," 1,50,000",Unfurnished
1 BHK Apartment,572 sq ft,Thane West,Mumbai,19.23356247,72.9901123,23000,INR,1,Posted 2 days ago,"Itâs a 1 bhk multistorey apartment situated in Lodha Group Amara Tower 46, Thane West, Mumbai. It has an area of 572 sqft with a carpet area of 472 sqft . The property is available at a monthly rental of Rs. 23,000 . It is an unfurnished property. Its main door is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. ",No Deposit,Unfurnished
2 BHK Apartment,772 sq ft,Thane West,Mumbai,19.23356247,72.9901123,29000,INR,2,Posted 2 days ago,It is an unfurnished property. It is north facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details.,No Deposit,Unfurnished
2 BHK Apartment,668 sq ft,Thane West,Mumbai,19.21686745,72.9930954,33500,INR,2,Posted 2 days ago,"Itâs a 2 bhk multistorey apartment situated in Piramal Realty Vaikunth Thane, Thane West. It has an area of 668 sqft with a carpet area of 568 sqft . The property is available at a monthly rental of Rs. 33,500 . It is a ready-to-move-in property. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,968 sq ft,Thane West,Mumbai,19.23395538,72.98749542,43000,INR,2,Posted 2 days ago,"Itâs a 2 bhk multistorey apartment situated in Lodha Group Sterling, Thane West. It has an area of 968 sqft with a carpet area of 868 sqft . The property is available at a monthly rental of Rs. 43,000 . The house is unfurnished. It is east facing property. This residential property is ready-to-move-in. Contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,600 sq ft,Thane West,Mumbai,19.22859192,72.98720551,27000,INR,2,Posted 2 days ago,"Itâs a 2 bhk multistorey apartment situated in Kalpataru Group Sunrise, Thane West. It has an area of 600 sqft with a carpet area of 530 sqft . The property is available at a monthly rental of Rs. 27,000 . It is an unfurnished property. Its main door is facing east direction. It is a 2 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. ",No Deposit,Unfurnished
2 BHK Apartment,675 sq ft,Thane West,Mumbai,19.21686745,72.9930954,29500,INR,2,Posted 2 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Piramal Realty Vaikunth Thane, one of the most prestigious projects of Thane West. It has a built-up area of 675 sqft and is available for rent at Rs. 29,500 per month . The house is unfurnished. It has club house as well as lift available. The project also has gated community, children's play area, swimming pool, intercom, power backup and gymnasium. Its main door is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,835 sq ft,Thane West,Mumbai,19.23356247,72.9901123,36000,INR,2,Posted 2 days ago,"Itâs a 2 bhk multistorey apartment situated in Lodha Group Amara Tower 46, Thane West, Mumbai. It has area of 835 sqft and is available at a rent of Rs. 36,000. The house is unfurnished. Its main door is facing east direction. This residential property is ready-to-move-in. It is well connected to the city areas. ",No Deposit,Unfurnished
2 BHK Apartment,772 sq ft,Thane West,Mumbai,19.23356247,72.9901123,33000,INR,2,Posted 2 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Lodha Group Amara Tower 46. It has an area of 772 sqft with a carpet area of 672 sqft . The property is available at a monthly rental of Rs. 33,000 . It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,100 sq ft",Thane West,Mumbai,19.23988914,72.98162842,45000,INR,2,Posted 2 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Regency Group Regency Heights. It has area of 1100 sqft and is available at a rent of Rs. 45,000. It is an unfurnished property. It has power backup. Other amenities include gymnasium, club house, lift available, children's play area, swimming pool and children's play area. It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,050 sq ft",Thane West,Mumbai,19.23356247,72.9901123,45000,INR,2,Posted 2 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Lodha Group Amara Tower 46, Thane West, Mumbai. It has a built-up area of 1050 sqft and is available for rent at Rs. 45,000 per month . It is east facing property. This residential property is ready-to-move-in. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Apartment,850 sq ft,Badlapur West,Mumbai,19.173769,73.24391937,28000,INR,2,Posted 3 days ago,"A spacious home designed for families aspiring for a modern lifestyle, this Apartment is available for affordable rent in Thane. It is a 2 BHK Apartment situated in Badlapur at a coveted location with well-developed infrastructure. This Apartment is a good example of a well-planned residential property with all new-age conveniences available for the residents. The unit is unfurnished. The 2 BHK property has been impeccably designed property to meet the space needs of a contemporary home seeker. The property is East facing, built as per vaastu principles. This 2 BHK unit is built on floor 5 out of a total 15 floors. There are 2 bedrooms and 2 bathroom. There are 1 balcony, giving majestic views of the outside world. The built-up area of this property is 850 square feet. The carpet area of this Apartment is 600 square feet. The monthly rent that has to be paid is Rs 28000. The security deposit payable by the residents is Rs 28000. Project Highlights The Apartment is built inside project Tharwani Vedant Imperial ABC Phase 1. Families living in this Apartment will find several hospitals in the neighbourhood like Shree Ashirwad Hospital | Multi Specialty Hospital | Orthopedic Surgery | ICU | Dialysis | Pediatric | Urologist | Urosurgery, Bhagwati Health Care PVT LTD, VIJAY MULTISPECIALITY HOSPITAL. They will also find shops and utility stores within easy reach","28,000",Unfurnished
1 BHK Apartment,680 sq ft,Dombivli (West),Mumbai,19.2173996,73.08202362,15000,INR,1,Posted a month ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Dombivli (West). It has an area of 680 sqft with a carpet area of 465 sqft . The property is available at a monthly rental of Rs. 15,000 . It is a semi-furnished property. It is facing east direction. It is a 8 year old ready-to-move-in property. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,500 sq ft,Ville Parle East,Mumbai,19.0951004,72.8605957,47000,INR,1,Posted a month ago,"A spacious 1 bhk multistorey apartment is available for rental in Ville Parle East, Mumbai. It has a built-up area of 500 sqft and is available for rent at Rs. 47,000 per month . It is facing east direction. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment,600 sq ft,Thane West,Mumbai,19.20833969,73.00676727,18000,INR,1,Posted a month ago,"It has an area of 600 sqft . The property is available at a monthly rental of Rs. 18,000 . It is a semi-furnished property. It is east facing property. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,950 sq ft,Ville Parle East,Mumbai,19.0951004,72.8605957,85000,INR,2,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in Ville Parle East, Mumbai. It has a built-up area of 950 sqft and is available for rent at Rs. 85,000 per month . The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment,"1,000 sq ft",Bandra West,Mumbai,19.05635643,72.8288269,90000,INR,1,Posted 25 days ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Bandra West. It has an area of 1000 sqft with a carpet area of 800 sqft . The property is available at a monthly rental of Rs. 90,000 . It is a furnished property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment,"1,500 sq ft",Bandra West,Mumbai,19.05635643,72.8288269,199000,INR,2,Posted 25 days ago,This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Bandra West. It has area of 1500 sqft and is available at a rent of Rs. 1.99 lac. The house is semi-furnished. It is made in way to provide a comfortable living. Kindly call us for details.,No Deposit,Semi-Furnished
3 BHK Apartment,"1,600 sq ft",Bandra West,Mumbai,19.05635643,72.8288269,170000,INR,2,Posted 25 days ago,Well designed 3 bhk multistorey apartment is available at a prime location in Bandra West. The house is unfurnished. Its main door is facing southwest direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas.,No Deposit,Unfurnished
1 BHK Apartment,800 sq ft,Bandra West,Mumbai,19.05635643,72.8288269,75000,INR,2,Posted 25 days ago,"Itâs a 1 bhk multistorey apartment situated in Bandra West. It has an area of 800 sqft with a carpet area of 750 sqft . The property is available at a monthly rental of Rs. 75,000 . This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ",No Deposit,Furnished
2 BHK Apartment,"1,500 sq ft",Khar,Mumbai,19.06928253,72.83715057,135000,INR,3,Posted 25 days ago,"A 2 bhk property is available for rental in Paradigm Realty Group Of Companies Nivan, Khar, Mumbai. It has area of 1500 sqft and is available at a rent of Rs. 1.35 lac. The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Furnished
1 BHK Apartment,585 sq ft,Thane West,Mumbai,19.22358704,72.98096466,22000,INR,1,Posted 23 days ago,"Itâs a 1 bhk multistorey apartment situated in Siddhi Group Highland Park, Thane West. It has a built-up area of 585 sqft and is available for rent at Rs. 22,000 per month . The house is semi-furnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"2,900 sq ft",Bandra West,Mumbai,19.05635643,72.8288269,250000,INR,4,Posted 25 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Bandra West, Mumbai. It has a built-up area of 2900 sqft and is available for rent at Rs. 2.50 lac per month . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. ",No Deposit,Furnished
3 BHK Independent House,"2,000 sq ft",Bandra West,Mumbai,19.05635643,72.8288269,99000,INR,4,Posted 25 days ago,"Well designed 3 bhk independent house is available at a prime location in Bandra West. It has an area of 2000 sqft . The property is available at a monthly rental of Rs. 99,000 . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,700 sq ft,Bandra West,Mumbai,19.06058884,72.8377533,50000,INR,1,Posted 25 days ago,"Distress lease 1bhk Fully furnished apartment with white goods Quite Location Safe and secured society No noise pollution Location off Hill Road Bandra West  More About This Property Your search for a spacious home at affordable rent in Mumbai ends here. The 1 BHK property offers a serene environment with excellent views of the city. This Apartment is equipped with the latest lifestyle amenities and all the conveniences at the doorstep. It is Fully Furnished Apartment. This unit is built on floor 1 out of a total 4 floors. The Apartment has been thoughtfully designed to meet a family?s space needs, with 1 bedroom. It includes 1 bathroom. There are 0 balcony that lets you enjoy scenic views. The built-up area of this Apartment is 700 Square feet. Residents need to pay a monthly rent of Rs 50000. Project Highlights The Apartment is in proximity to major landmarks in Mumbai. Families of this Apartment have easy access to healthcare centres when they need medical assistance, especially in emergencies",No Deposit,Furnished
1 BHK Apartment,650 sq ft,Titwala,Mumbai,19.29271317,73.2019043,7500,INR,1,Posted 2 months ago,"It has area of 650 sqft and is available at a rent of Rs. 7,500. It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,530 sq ft,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2,Posted 2 months ago,"Itâs a 1 bhk multistorey apartment situated in Corolla Jewel Apartment, Andheri East. It has area of 530 sqft and is available at a rent of Rs. 32,000. The house is unfurnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. ",No Deposit,Unfurnished
1 BHK Apartment,530 sq ft,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2,Posted 2 months ago,"A spacious 1 bhk multistorey apartment is available for rental in Corolla Jewel Apartment, Andheri East, Mumbai. It has a built-up area of 530 sqft and is available for rent at Rs. 32,000 per month . It is an unfurnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Unfurnished
1 BHK Apartment,530 sq ft,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2,Posted 2 months ago,"A 1 bhk property is available for rental in Corolla Jewel Apartment, Andheri East, Mumbai. It has a built-up area of 530 sqft and is available for rent at Rs. 32,000 per month . It is a 4 year old ready-to-move-in property. It is made in way to provide a comfortable living. Please contact for more details. ",No Deposit,Unfurnished
1 BHK Apartment,530 sq ft,Andheri East,Mumbai,19.12290573,72.88780212,32000,INR,2,Posted 2 months ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in Corolla Jewel Apartment, one of the most prestigious projects of Andheri East. It has a built-up area of 530 sqft and is available for rent at Rs. 32,000 per month . It is an unfurnished property. It is a 4 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Unfurnished
null,null,null,null,19.13228989,72.8604126,85000,INR,null,null,null,null,null
2 BHK Apartment,"1,040 sq ft",Jogeshwari East,Mumbai,19.13460922,72.85787201,75000,INR,2,Posted 2 months ago,"A 2 bhk property is available for rent in Jogeshwari East, Mumbai. It has a built-up area of 1040 sqft and is available for rent at Rs. 75,000 per month . Furnishings include 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,"1,040 sq ft",Jogeshwari East,Mumbai,19.13460922,72.85787201,75000,INR,2,Posted 2 months ago,"It has area of 1040 sqft and is available at a rent of Rs. 75,000. It is a furnished property. It has 1 refrigerator, 1 sofa, 1 sofa and 1 washing machine. It also has 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment,"1,040 sq ft",Jogeshwari East,Mumbai,19.13460922,72.85787201,75000,INR,2,Posted 2 months ago,"Itâs a 2 bhk multistorey apartment situated in Jogeshwari East, Mumbai. It has an area of 1040 sqft with a carpet area of 860 sqft . The property is available at a monthly rental of Rs. 75,000 . The house is furnished. Furnishings include 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,300 sq ft",Belapur,Mumbai,19.00832939,73.0334549,55000,INR,3,Posted 2 days ago,"It has area of 1300 sqft and is available at a rent of Rs. 55,000. The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact us for more details. "," 3,30,000",Semi-Furnished
4 BHK Villa,"1,600 sq ft",Belapur,Mumbai,19.01236153,73.03715515,105000,INR,3,Posted 2 days ago,Well designed 4 bhk villa is available at a prime location in Belapur. It has an area of 1600 sqft with a carpet area of 1100 sqft . The property is available at a monthly rental of Rs. 1.05 lac . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details.," 6,30,000",Furnished
4 BHK Independent Floor,"3,000 sq ft",Seawoods,Mumbai,19.00918579,73.0280304,200000,INR,3,Posted 2 days ago,"Well designed 4 bhk builder floor is available at a prime location in Seawoods. It has area of 3000 sqft and is available at a rent of Rs. 2.00 lac. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. "," 12,00,000",Furnished
1 BHK Apartment,580 sq ft,Thane West,Mumbai,19.22021675,72.96375275,32000,INR,1,Posted 4 days ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in Tata Realty Serein Phase 1, one of the most prestigious projects of Thane West. It has area of 580 sqft and is available at a rent of Rs. 32,000. The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. "," 1,20,000",Semi-Furnished
2 BHK Apartment,"1,050 sq ft",Andheri East,Mumbai,19.11804008,72.88634491,70000,INR,2,Posted 3 days ago,Well designed 2 bhk multistorey apartment is available at a prime location in Ashok Nagar Complex. The house is furnished. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Contact us for more details.," 2,00,000",Furnished
2 BHK Apartment,"1,400 sq ft",Andheri West,Mumbai,19.13226128,72.83081055,100000,INR,2,Posted 3 days ago,It has area of 1400 sqft and is available at a rent of Rs. 1.00 lac. It is a furnished property. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details.," 3,00,000",Furnished
1 BHK Apartment,570 sq ft,Andheri East,Mumbai,19.11808586,72.88539886,52000,INR,2,Posted 3 days ago,"A 1 bhk property is available for rental in Shree Naman Group Premier, Andheri East, Mumbai. It has a built-up area of 570 sqft and is available for rent at Rs. 52,000 per month . It is a semi-furnished property. It is a 3 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,300 sq ft",Andheri West,Mumbai,19.14388466,72.82450867,120000,INR,2,Posted 3 days ago,Well designed 2 bhk multistorey apartment is available at a prime location in RNA NG Builders Eclat. It has an area of 1300 sqft with a carpet area of 802 sqft . The property is available at a monthly rental of Rs. 1.20 lac . It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Kindly call us for details.," 6,00,000",Semi-Furnished
3 BHK Apartment,"1,200 sq ft",Andheri East,Mumbai,19.11553574,72.87303925,95000,INR,3,Posted 3 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Kabra Group Kabra Maheshwari Nagar, one of the most prestigious projects of Andheri East. It has a built-up area of 1200 sqft and is available for rent at Rs. 95,000 per month . The house is furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. "," 2,50,000",Furnished
4 BHK Apartment,"1,652 sq ft",Thane West,Mumbai,19.24171829,72.96937561,75000,INR,3,Posted 4 days ago,"A spacious 4 bhk multistorey apartment is available for rental in T Bhimjyani Neelkanth Woods Olivia, Thane West, Mumbai. It has a built-up area of 1652 sqft and is available for rent at Rs. 75,000 per month . It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. "," 2,50,000",Semi-Furnished
4 BHK Villa,"1,600 sq ft",Belapur,Mumbai,19.01236153,73.03715515,105000,INR,3,Posted 2 days ago,Well designed 4 bhk villa is available at a prime location in Belapur. It has an area of 1600 sqft with a carpet area of 1100 sqft . The property is available at a monthly rental of Rs. 1.05 lac . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details.," 6,30,000",Furnished
4 BHK Independent Floor,"3,000 sq ft",Seawoods,Mumbai,19.00918579,73.0280304,200000,INR,3,Posted 2 days ago,"Well designed 4 bhk builder floor is available at a prime location in Seawoods. It has area of 3000 sqft and is available at a rent of Rs. 2.00 lac. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. "," 12,00,000",Furnished
1 BHK Apartment,650 sq ft,Andheri East,Mumbai,19.11662483,72.88359833,57000,INR,2,Posted 3 days ago,"Itâs a 1 bhk multistorey apartment situated in Ecohomes Residency, Andheri East. It has a built-up area of 650 sqft and is available for rent at Rs. 57,000 per month . The house is furnished. It is a 11 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. "," 1,50,000",Furnished
3 BHK Apartment,"1,300 sq ft",Belapur,Mumbai,19.00832939,73.0334549,55000,INR,3,Posted 2 days ago,"It has area of 1300 sqft and is available at a rent of Rs. 55,000. The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact us for more details. "," 3,30,000",Semi-Furnished
1 RK Studio Apartment,450 sq ft,Titwala,Mumbai,19.29709244,73.2027359,5000,INR,1,Posted 2 months ago,"Itâs a 1 rk multistorey apartment situated in Titwala, Mumbai. It has a built-up area of 450 sqft and is available for rent at Rs. 5,000 per month . It is an unfurnished property. This residential property is ready-to-move-in. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,100 sq ft",Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2,Posted 2 months ago,"A spacious 2 bhk multistorey apartment is available for rental in Customs Colony, Andheri East, Mumbai. It has area of 1100 sqft and is available at a rent of Rs. 55,000. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment,"1,100 sq ft",Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2,Posted 2 months ago,"It has area of 1100 sqft and is available at a rent of Rs. 55,000. It is a furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,"1,100 sq ft",Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2,Posted 2 months ago,"It has an area of 1100 sqft with a carpet area of 900 sqft . The property is available at a monthly rental of Rs. 55,000 . It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is east facing property. It is a 4 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,"1,100 sq ft",Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2,Posted 2 months ago,"Itâs a 2 bhk multistorey apartment situated in Customs Colony, Andheri East. It has area of 1100 sqft and is available at a rent of Rs. 55,000. It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is east facing property. It is a 4 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ",No Deposit,Furnished
2 BHK Apartment,"1,100 sq ft",Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2,Posted 2 months ago,"It has area of 1100 sqft and is available at a rent of Rs. 55,000. It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing east direction. It is a 4 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment,"1,100 sq ft",Andheri East,Mumbai,19.12512779,72.88330078,55000,INR,2,Posted 2 months ago,"Itâs a 2 bhk multistorey apartment situated in Customs Colony, Andheri East. It has an area of 1100 sqft with a carpet area of 900 sqft . The property is available at a monthly rental of Rs. 55,000 . It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing east direction. This residential property is ready-to-move-in. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Furnished
4 BHK Apartment,"2,000 sq ft",Ville Parle East,Mumbai,19.09175873,72.86543274,210000,INR,4,Posted 21 days ago,It has an area of 2000 sqft with a carpet area of 1750 sqft . The property is available at a monthly rental of Rs. 2.10 lac . The house is semi-furnished. Its main door is facing west direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living.,No Deposit,Semi-Furnished
4 BHK Apartment,"2,000 sq ft",Ville Parle East,Mumbai,19.09175873,72.86543274,210000,INR,4,Posted 21 days ago,"Itâs a 4 bhk multistorey apartment situated in Ville Parle East, Mumbai. It has area of 2000 sqft and is available at a rent of Rs. 2.10 lac. It is a semi-furnished property. It is facing west direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
