house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
4 BHK Apartment,"3,480 sq ft",Thaltej,Ahmedabad,23.05015945,72.51686096,100000,INR,1,Posted 2 days ago,"It’s a 4 bhk multistorey apartment situated in Sharanya Buildcon Skyvue, Thaltej. It has a built-up area of 3480 sqft and is available for rent at Rs. 1.00 lac per month . The house is semi-furnished. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,025 sq ft",Bopal,Ahmedabad,23.01662827,72.46922302,37000,INR,1,Posted 4 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Siddhi Developers Aarohi Crest, one of the most prestigious projects of Bopal. It has a built-up area of 2025 sqft and is available for rent at Rs. 37,000 per month . The house is furnished. Furnishings include 1 tv, 1 sofa, 1 sofa, 1 washing machine, 1 gas connection, 1 ac and 1 bed. Its main door is facing southeast direction. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. ",No Deposit,Furnished
1 BHK Apartment,540 sq ft,Maninagar,Ahmedabad,22.99090195,72.60709381,10000,INR,1,Posted 3 years ago,It’s a 1 bhk multistorey apartment situated in Maninagar. The house is furnished. It is a ready-to-move-in property. It is well connected to the city areas. Please contact for more details.,No Deposit,Furnished
4 BHK Villa,"1,350 sq ft",Bopal,Ahmedabad,23.03250504,72.45947266,24000,INR,3,Posted a month ago,Well designed 4 bhk villa is available at a prime location in Bopal. The house is semi-furnished. It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Kindly call us for details.,No Deposit,Semi-Furnished
3 BHK Apartment,"1,350 sq ft",Bopal,Ahmedabad,23.01346779,72.47044373,22000,INR,3,Posted a month ago,"A 3 bhk property is available for rental in Gala Infrastructure Marigold, Bopal, Ahmedabad. The house is unfurnished. It has power backup as well as gated community. The project also has lift available, intercom, community hall, club house, sports facility, gymnasium, swimming pool and cctv. Its main door is facing southeast direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. ",No Deposit,Unfurnished
3 BHK Villa,"2,460 sq ft",South Bopal,Ahmedabad,23.03174591,72.46360779,26000,INR,3,Posted a month ago,"A spacious 3 bhk villa is available for rental in South Bopal, Ahmedabad. It has an area of 2460 sqft with a carpet area of 2130 sqft . The property is available at a monthly rental of Rs. 26,000 . It is an unfurnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Unfurnished
3 BHK Villa,"1,860 sq ft",Bopal,Ahmedabad,23.02501869,72.45439911,24500,INR,3,Posted a month ago,"It has area of 1860 sqft and is available at a rent of Rs. 24,500. The house is unfurnished. It has gymnasium as well as club house. The project also has lift available and children's play area. It is a 14 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,560 sq ft",Shela,Ahmedabad,23.00629234,72.4659729,38000,INR,3,Posted a month ago,"It has area of 1560 sqft and is available at a rent of Rs. 38,000. It is a furnished property. It has gymnasium as well as gated_community. The project also has lift(s). It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
4 BHK Villa,"2,100 sq ft",South Bopal,Ahmedabad,23.0214119,72.4697876,34000,INR,3,Posted a month ago,"It’s a 4 bhk villa situated in South Bopal, Ahmedabad. Furnishings include 1 refrigerator, 1 washing machine, 1 dining table, 1 ac and 1 bed. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,350 sq ft",Bopal,Ahmedabad,23.0157795,72.4668808,25000,INR,1,Posted a month ago,"It’s a 3 bhk multistorey apartment situated in Bopal, Ahmedabad. It has area of 1350 sqft and is available at a rent of Rs. 25,000. The house is furnished. Furnishings include 1 refrigerator, 1 sofa, 1 washing machine, 1 dining table, 1 ac and 1 bed. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Please contact for more details. ",No Deposit,Furnished
4 BHK Apartment,"1,830 sq ft",Ambli,Ahmedabad,23.02988815,72.4779129,125000,INR,4,Posted a month ago,"This spacious 4 bhk multistorey apartment is available for rental and is located in Sun Builders Sky Park, one of the most prestigious projects of Ambli. It has area of 1830 sqft and is available at a rent of Rs. 1.25 lac. The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It has swimming pool. Other amenities include cctv, intercom, power backup, gymnasium, gated_community, children's play area and lift available. It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment,"1,350 sq ft",Bopal,Ahmedabad,23.03760529,72.45067596,22000,INR,2,Posted a month ago,"A 2 bhk property is available for rental in Sai Green Builders Valley 2, Bopal, Ahmedabad. It has a built-up area of 1350 sqft and is available for rent at Rs. 22,000 per month . The house is furnished. It has 1 sofa, 1 washing machine, 1 microwave and 1 dining table. It also has 1 gas connection, 1 ac and 1 bed. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Furnished
4 BHK Apartment,"2,450 sq ft",Ghuma,Ahmedabad,23.02742386,72.44763947,22500,INR,2,Posted a month ago,"It has a built-up area of 2450 sqft and is available for rent at Rs. 22,500 per month . The house is unfurnished. It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,530 sq ft",Shela,Ahmedabad,23.01047516,72.45490265,28000,INR,2,Posted a month ago,"It’s a 2 bhk multistorey apartment situated in Vishwanath Builders Sopan, Shela, Ahmedabad. It has a built-up area of 1530 sqft and is available for rent at Rs. 28,000 per month . The house is furnished. It has 1 sofa, 1 washing machine, 1 ac and 1 bed. It has children's play area. Other amenities include gymnasium, club house, cctv, power backup and water supply. Its main door is facing east direction. It is a 8 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ",No Deposit,Furnished
3 BHK Villa,"1,950 sq ft",South Bopal,Ahmedabad,23.03174591,72.46360779,20500,INR,3,Posted a month ago,"This spacious 3 bhk villa is available for rental and is located in the heart of South Bopal. It has area of 1950 sqft and is available at a rent of Rs. 20,500. It is a ready-to-move-in property. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Unfurnished
3 BHK Villa,"2,650 sq ft",Ghuma,Ahmedabad,23.02742386,72.44763947,21000,INR,3,Posted a month ago,"Check out this Villa available for rent in Ghuma in Ahmedabad. It is a 3 BHK unit that comes at an affordable rent, with modern features and premium amenities to suit your lifestyle needs. The unit is fully furnished. It is an East facing property that has been constructed as per vaastu principles. With numerous new-age amenities and green surroundings, this Villa provides a convenient lifestyle for residents. A spacious house for your family, this unit includes 3 bedrooms. There are 3 bathroom and 2 balcony. It has a built-up area of 2650 square feet. The carpet area is 2350 square feet. Project Highlights The developer also provides other units of 3 BHK configuration. Many amenities have been provided for the residents of this Villa. The amenities include Gym, Clubhouse. There is a modern lift facility. The availability of cctv facility promises safety and security for the residents. This property also includes gymnasium for those who prefer to follow a fitness routine. The locality Ghuma enjoys good connectivity to different parts of the city. The residents of this Villa will find many reputed healthcare centres in the neighborhood",No Deposit,Furnished
4 BHK Villa,"2,430 sq ft",South Bopal,Ahmedabad,23.03174591,72.46360779,22500,INR,4,Posted a month ago,Well designed 4 bhk villa is available at a prime location in South Bopal. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details.,No Deposit,Semi-Furnished
1 BHK Independent Floor,630 sq ft,Isanpur,Ahmedabad,22.97825813,72.60022736,8500,INR,1,Posted 15 days ago,"A 1 bhk property is available for rent in Isanpur, Ahmedabad. It has area of 630 sqft and is available at a rent of Rs. 8,500. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,590 sq ft,Maninagar,Ahmedabad,22.99617004,72.59958649,10000,INR,1,Posted 15 days ago,"A 1 bhk property is available for rent in Maninagar, Ahmedabad. It has an area of 590 sqft with a carpet area of 548 sqft . The property is available at a monthly rental of Rs. 10,000 . The house is unfurnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Unfurnished
1 BHK Independent Floor,620 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,11000,INR,1,Posted 15 days ago,"It’s a 1 bhk builder floor situated in Ghodsar, Ahmedabad. It has an area of 620 sqft with a carpet area of 550 sqft . The property is available at a monthly rental of Rs. 11,000 . It is a ready-to-move-in property. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,730 sq ft,Isanpur,Ahmedabad,22.97825813,72.60022736,12000,INR,2,Posted 15 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Isanpur. It has area of 730 sqft and is available at a rent of Rs. 12,000. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,610 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,6000,INR,1,Posted 15 days ago,Well designed 1 rk builder floor is available at a prime location in Ghodsar. The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details.,No Deposit,Semi-Furnished
2 BHK Apartment,790 sq ft,Vastrapur,Ahmedabad,23.03569221,72.53035736,22000,INR,2,Posted 15 days ago,"It’s a 2 bhk multistorey apartment situated in Vastrapur, Ahmedabad. It has an area of 790 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 22,000 . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,480 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,5500,INR,1,Posted 15 days ago,It’s a 1 rk builder floor situated in Ghodsar. It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details.,No Deposit,Semi-Furnished
2 BHK Apartment,690 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,14000,INR,2,Posted 15 days ago,"It’s a 2 bhk multistorey apartment situated in Ghodsar, Ahmedabad. It has an area of 690 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 14,000 . The house is semi-furnished. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,510 sq ft,Isanpur,Ahmedabad,22.97825813,72.60022736,6000,INR,1,Posted 15 days ago,"It has area of 510 sqft and is available at a rent of Rs. 6,000. The house is semi-furnished. This residential property is ready-to-move-in. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Independent Floor,540 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,8500,INR,1,Posted 15 days ago,"It’s a 1 bhk builder floor situated in Ghodsar. It has a built-up area of 540 sqft and is available for rent at Rs. 8,500 per month . The house is unfurnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Independent Floor,490 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,7000,INR,1,Posted 15 days ago,"It’s a 1 bhk builder floor situated in Ghodsar, Ahmedabad. It is a semi-furnished property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Independent Floor,600 sq ft,Isanpur,Ahmedabad,22.98631477,72.59960938,11000,INR,1,Posted 15 days ago,"Well designed 1 bhk builder floor is available at a prime location in Isanpur. It has an area of 600 sqft with a carpet area of 520 sqft . The property is available at a monthly rental of Rs. 11,000 . The house is furnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,680 sq ft,Isanpur,Ahmedabad,22.97825813,72.60022736,13000,INR,2,Posted 15 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Isanpur, Ahmedabad. It has an area of 680 sqft with a carpet area of 610 sqft . The property is available at a monthly rental of Rs. 13,000 . The house is semi-furnished. It is west facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,540 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,7500,INR,1,Posted 14 days ago,"A 1 bhk property is available for rent in Ghodsar, Ahmedabad. It has area of 540 sqft and is available at a rent of Rs. 7,500. It is a semi-furnished property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Independent Floor,610 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,8700,INR,1,Posted 15 days ago,"It’s a 1 bhk builder floor situated in Ghodsar. It has a built-up area of 610 sqft and is available for rent at Rs. 8,700 per month . This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,310 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,6000,INR,1,Posted 15 days ago,"It has a built-up area of 310 sqft and is available for rent at Rs. 6,000 per month . The house is semi-furnished. This residential property is ready-to-move-in. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,490 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,6500,INR,1,Posted 15 days ago,"A 1 rk property is available for rent in Ghodsar, Ahmedabad. It has an area of 490 sqft with a carpet area of 460 sqft . The property is available at a monthly rental of Rs. 6,500 . It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,450 sq ft,Isanpur,Ahmedabad,22.97825813,72.60022736,6000,INR,1,Posted 15 days ago,"Well designed 1 rk builder floor is available at a prime location in Isanpur. It has a built-up area of 450 sqft and is available for rent at Rs. 6,000 per month . The house is semi-furnished. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
1 BHK Independent Floor,580 sq ft,Isanpur,Ahmedabad,22.97825813,72.60022736,9500,INR,1,Posted 15 days ago,"Well designed 1 bhk builder floor is available at a prime location in Isanpur. It has an area of 580 sqft with a carpet area of 560 sqft . The property is available at a monthly rental of Rs. 9,500 . It is a semi-furnished property. It is made in way to provide a comfortable living. It is well connected to the city areas. ",No Deposit,Semi-Furnished
1 BHK Apartment,520 sq ft,Ghodsar,Ahmedabad,22.98392677,72.61023712,5000,INR,1,Posted 15 days ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Ghodsar. It has an area of 520 sqft with a carpet area of 490 sqft . The property is available at a monthly rental of Rs. 5,000 . It is an unfurnished property. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Unfurnished
4 BHK Apartment,"3,000 sq ft",Satellite,Ahmedabad,23.02747536,72.50791931,65000,INR,1,Posted 3 days ago,"A 4 bhk property is available for rental in Kamnath Sepal Residency, Satellite, Ahmedabad. It has area of 3000 sqft and is available at a rent of Rs. 65,000. The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Furnished
3 BHK Apartment,"2,200 sq ft",Bopal,Ahmedabad,23.0195961,72.47932434,45000,INR,1,Posted 3 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Binori Infrastructure Solitaire, one of the most prestigious projects of Bopal. It has a built-up area of 2200 sqft and is available for rent at Rs. 45,000 per month . It is a furnished property. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",No Deposit,Furnished
4 BHK Apartment,"4,500 sq ft",Prahlad Nagar,Ahmedabad,23.00703239,72.50891113,175000,INR,1,Posted 2 days ago,"It’s a 4 bhk multistorey apartment situated in Riviera One, Prahlad Nagar, Ahmedabad. It has area of 4500 sqft and is available at a rent of Rs. 1.75 lac. It is a semi-furnished property. It is a 3 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,050 sq ft",Prahlad Nagar,Ahmedabad,23.00609207,72.50537109,57000,INR,1,Posted 3 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Pacifica Companies Green Acres. It is a furnished property. It is a 13 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,980 sq ft",Shela,Ahmedabad,23.00878906,72.47712708,50000,INR,1,Posted 3 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Goyal And Co And HN Safal Orchid Heaven. It has area of 1980 sqft and is available at a rent of Rs. 50,000. It is a furnished property. It is a 3 year old ready-to-move-in property. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Furnished
3 BHK Apartment,"2,000 sq ft",Bopal,Ahmedabad,23.01751709,72.47529602,50000,INR,1,Posted 3 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Gala Infrastructure Swing. It has an area of 2000 sqft with a carpet area of 1900 sqft . The property is available at a monthly rental of Rs. 50,000 . It is a furnished property. It is a 12 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
4 BHK Independent House,"2,800 sq ft",Shela,Ahmedabad,23.00758934,72.47712708,75000,INR,1,Posted 3 days ago,"Well designed 4 bhk independent house is available at a prime location in Sky City. It has an area of 2800 sqft with a carpet area of 2700 sqft . The property is available at a monthly rental of Rs. 75,000 . It is a furnished property. It is a 6 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"2,100 sq ft",Bopal,Ahmedabad,23.02915001,72.47616577,55000,INR,1,Posted 3 days ago,"It’s a 3 bhk multistorey apartment situated in JP Iscon Group Iscon Platinum, Bopal. It has a built-up area of 2100 sqft and is available for rent at Rs. 55,000 per month . The house is furnished. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,500 sq ft",Shela,Ahmedabad,23.00884628,72.4771347,35000,INR,1,Posted 3 days ago,"It’s a 3 bhk multistorey apartment situated in GSG Abode LLP Orchid Sky, Shela, Ahmedabad. It has area of 1500 sqft and is available at a rent of Rs. 35,000. It is a furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details. ",No Deposit,Furnished
4 BHK Apartment,"3,480 sq ft",Thaltej,Ahmedabad,23.05386734,72.51847076,185000,INR,1,Posted 3 days ago,"A 4 bhk property is available for rental in Sharanya Buildcon Skyvue, Thaltej, Ahmedabad. It has a built-up area of 3480 sqft and is available for rent at Rs. 1.85 lac per month . It is a furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",No Deposit,Furnished
3 BHK Apartment,"1,881 sq ft",Prahlad Nagar,Ahmedabad,23.00828552,72.51112366,50000,INR,1,Posted 3 days ago,"A 3 bhk property is available for rental in Royal Orchid, Prahlad Nagar, Ahmedabad. It has a built-up area of 1881 sqft and is available for rent at Rs. 50,000 per month . This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"2,164 sq ft",Prahlad Nagar,Ahmedabad,23.01197815,72.51052856,43000,INR,1,Posted 3 days ago,"It has an area of 2164 sqft with a carpet area of 1400 sqft . The property is available at a monthly rental of Rs. 43,000 . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Furnished
3 BHK Apartment,"1,500 sq ft",Shela,Ahmedabad,23.00839424,72.477211,22000,INR,1,Posted 2 days ago,"A 3 bhk property is available for rental in Vishwanath Realtor Maher Homes 4, Shela, Ahmedabad. It has a built-up area of 1500 sqft and is available for rent at Rs. 22,000 per month . It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,920 sq ft",Makarba,Ahmedabad,23.00357437,72.50370789,55000,INR,1,Posted 3 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Goyal And Co And HN Safal Orchid Exotica, Makarba, Ahmedabad. It has area of 1920 sqft and is available at a rent of Rs. 55,000. It is a furnished property. It is a 2 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Furnished
3 BHK Apartment,"1,800 sq ft",Thaltej,Ahmedabad,23.04989052,72.51680756,52000,INR,1,Posted 3 days ago,"It’s a 3 bhk multistorey apartment situated in Dharmnandan Developers Dwarkesh Greens, Thaltej. It is a furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,495 sq ft",Shela,Ahmedabad,23.00268745,72.45409393,34000,INR,1,Posted 4 days ago,"A 3 bhk property is available for rental in DR Infrastructure Praharsh Platinium, Shela, Ahmedabad. It is facing northwest direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,440 sq ft",Bopal,Ahmedabad,23.01574326,72.46696472,29500,INR,1,Posted 4 days ago,"It has an area of 1440 sqft with a carpet area of 760 sqft . The property is available at a monthly rental of Rs. 29,500 . It is a semi-furnished property. It is facing north direction. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,350 sq ft",Bopal,Ahmedabad,23.01672363,72.46915436,40000,INR,1,Posted 4 days ago,"It has an area of 2350 sqft with a carpet area of 1230 sqft . The property is available at a monthly rental of Rs. 40,000 . The house is furnished. It is northeast facing property. It is a 11 year old ready-to-move-in property. Please contact for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,545 sq ft",Bopal,Ahmedabad,23.01677895,72.46916962,27000,INR,1,Posted 4 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Goyal And Co And HN Safal Orchid Elegance, Bopal, Ahmedabad. The house is semi-furnished. It is facing northeast direction. It is made in way to provide a comfortable living for the residents. Please contact for more details. ",No Deposit,Semi-Furnished
4 BHK Apartment,"3,200 sq ft",Bopal,Ahmedabad,23.01667023,72.46911621,40000,INR,1,Posted 4 days ago,"It’s a 4 bhk multistorey apartment situated in Gala Infrastructure Aura, Bopal, Ahmedabad. It has an area of 3200 sqft with a carpet area of 1730 sqft . The property is available at a monthly rental of Rs. 40,000 . The house is unfurnished. It is facing northeast direction. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",No Deposit,Unfurnished
3 BHK Apartment,"2,115 sq ft",Bopal,Ahmedabad,23.01671791,72.46913147,28000,INR,1,Posted 4 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Gala Infrastructure Aria, one of the most prestigious projects of Bopal. It has a built-up area of 2115 sqft and is available for rent at Rs. 28,000 per month . It is a semi-furnished property. It is northeast facing property. This residential property is ready-to-move-in. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,187 sq ft",Satellite,Ahmedabad,23.01672173,72.46912384,24000,INR,1,Posted 4 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Safal Constructions Sameep, Satellite, Ahmedabad. It has area of 1187 sqft and is available at a rent of Rs. 24,000. It is a semi-furnished property. Furnishings include 1 sofa, 1 sofa, 1 gas connection and 1 ac. It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,113 sq ft",Bopal,Ahmedabad,23.01669121,72.4691391,18000,INR,1,Posted 4 days ago,"It’s a 2 bhk multistorey apartment situated in Gala Infrastructure Aria, Bopal, Ahmedabad. It has area of 1113 sqft and is available at a rent of Rs. 18,000. It is an unfurnished property. It is northeast facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Unfurnished
2 BHK Apartment,"1,250 sq ft",Bopal,Ahmedabad,23.01671791,72.46913147,19500,INR,1,Posted 4 days ago,"It has an area of 1250 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 19,500 . Its main door is facing northeast direction. It is a 9 year old ready-to-move-in property. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,440 sq ft",Bopal,Ahmedabad,23.01667023,72.46908569,33000,INR,1,Posted 4 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Sun Constructions Ahmedabad Southrayz. It has a built-up area of 1440 sqft and is available for rent at Rs. 33,000 per month . It is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,025 sq ft",Bopal,Ahmedabad,23.01668739,72.46924591,25000,INR,1,Posted 4 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Siddhi Developers Aarohi Crest, one of the most prestigious projects of Bopal. It has a built-up area of 2025 sqft and is available for rent at Rs. 25,000 per month . Its main door is facing northeast direction. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Unfurnished
4 BHK Apartment,"3,000 sq ft",Satellite,Ahmedabad,23.02747536,72.50791931,65000,INR,1,Posted 3 days ago,"A 4 bhk property is available for rental in Kamnath Sepal Residency, Satellite, Ahmedabad. It has area of 3000 sqft and is available at a rent of Rs. 65,000. The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Furnished
